"","DtCaseOrDeathOrTest","Jurisdiction","NumCase"
"664",2021-10-25,"AUTAUGA",6
"665",2021-10-26,"AUTAUGA",9
"666",2021-10-27,"AUTAUGA",3
"667",2021-10-28,"AUTAUGA",5
"668",2021-10-29,"AUTAUGA",8
"669",2021-10-30,"AUTAUGA",6
"670",2021-10-31,"AUTAUGA",2
"671",2021-11-01,"AUTAUGA",3
"672",2021-11-02,"AUTAUGA",6
"673",2021-11-03,"AUTAUGA",5
"674",2021-11-04,"AUTAUGA",4
"675",2021-11-05,"AUTAUGA",2
"676",2021-11-06,"AUTAUGA",3
"677",2021-11-07,"AUTAUGA",4
"678",2021-11-08,"AUTAUGA",9
"679",2021-11-09,"AUTAUGA",9
"680",2021-11-10,"AUTAUGA",4
"681",2021-11-11,"AUTAUGA",5
"682",2021-11-12,"AUTAUGA",5
"683",2021-11-13,"AUTAUGA",2
"684",2021-11-14,"AUTAUGA",2
"685",2021-11-15,"AUTAUGA",7
"686",2021-11-16,"AUTAUGA",7
"687",2021-11-17,"AUTAUGA",4
"688",2021-11-18,"AUTAUGA",2
"689",2021-11-19,"AUTAUGA",10
"690",2021-11-20,"AUTAUGA",3
"691",2021-11-21,"AUTAUGA",6
"692",2021-11-22,"AUTAUGA",9
"693",2021-11-23,"AUTAUGA",6
"694",2021-11-24,"AUTAUGA",5
"695",2021-11-25,"AUTAUGA",1
"696",2021-11-26,"AUTAUGA",6
"697",2021-11-27,"AUTAUGA",1
"698",2021-11-28,"AUTAUGA",7
"699",2021-11-29,"AUTAUGA",10
"700",2021-11-30,"AUTAUGA",8
"701",2021-12-01,"AUTAUGA",7
"702",2021-12-02,"AUTAUGA",7
"703",2021-12-03,"AUTAUGA",7
"704",2021-12-04,"AUTAUGA",1
"705",2021-12-05,"AUTAUGA",4
"706",2021-12-06,"AUTAUGA",10
"707",2021-12-07,"AUTAUGA",11
"708",2021-12-08,"AUTAUGA",8
"709",2021-12-09,"AUTAUGA",6
"710",2021-12-10,"AUTAUGA",4
"711",2021-12-11,"AUTAUGA",5
"712",2021-12-12,"AUTAUGA",6
"713",2021-12-13,"AUTAUGA",12
"714",2021-12-14,"AUTAUGA",8
"715",2021-12-15,"AUTAUGA",7
"716",2021-12-16,"AUTAUGA",5
"717",2021-12-17,"AUTAUGA",10
"718",2021-12-18,"AUTAUGA",14
"719",2021-12-19,"AUTAUGA",8
"720",2021-12-20,"AUTAUGA",18
"721",2021-12-21,"AUTAUGA",35
"722",2021-12-22,"AUTAUGA",21
"723",2021-12-23,"AUTAUGA",28
"724",2021-12-24,"AUTAUGA",20
"725",2021-12-25,"AUTAUGA",18
"726",2021-12-26,"AUTAUGA",47
"727",2021-12-27,"AUTAUGA",84
"728",2021-12-28,"AUTAUGA",96
"729",2021-12-29,"AUTAUGA",116
"730",2021-12-30,"AUTAUGA",118
"731",2021-12-31,"AUTAUGA",98
"732",2022-01-01,"AUTAUGA",92
"733",2022-01-02,"AUTAUGA",89
"734",2022-01-03,"AUTAUGA",160
"735",2022-01-04,"AUTAUGA",171
"736",2022-01-05,"AUTAUGA",171
"737",2022-01-06,"AUTAUGA",149
"738",2022-01-07,"AUTAUGA",118
"739",2022-01-08,"AUTAUGA",79
"740",2022-01-09,"AUTAUGA",114
"741",2022-01-10,"AUTAUGA",234
"742",2022-01-11,"AUTAUGA",199
"743",2022-01-12,"AUTAUGA",212
"744",2022-01-13,"AUTAUGA",180
"745",2022-01-14,"AUTAUGA",169
"746",2022-01-15,"AUTAUGA",84
"747",2022-01-16,"AUTAUGA",82
"748",2022-01-17,"AUTAUGA",179
"749",2022-01-18,"AUTAUGA",198
"750",2022-01-19,"AUTAUGA",161
"751",2022-01-20,"AUTAUGA",122
"752",2022-01-21,"AUTAUGA",109
"753",2022-01-22,"AUTAUGA",59
"754",2022-01-23,"AUTAUGA",72
"755",2022-01-24,"AUTAUGA",139
"756",2022-01-25,"AUTAUGA",93
"757",2022-01-26,"AUTAUGA",87
"758",2022-01-27,"AUTAUGA",88
"759",2022-01-28,"AUTAUGA",52
"760",2022-01-29,"AUTAUGA",28
"761",2022-01-30,"AUTAUGA",38
"762",2022-01-31,"AUTAUGA",74
"763",2022-02-01,"AUTAUGA",69
"764",2022-02-02,"AUTAUGA",58
"765",2022-02-03,"AUTAUGA",42
"766",2022-02-04,"AUTAUGA",40
"767",2022-02-05,"AUTAUGA",14
"768",2022-02-06,"AUTAUGA",16
"769",2022-02-07,"AUTAUGA",31
"770",2022-02-08,"AUTAUGA",35
"771",2022-02-09,"AUTAUGA",19
"772",2022-02-10,"AUTAUGA",23
"773",2022-02-11,"AUTAUGA",17
"774",2022-02-12,"AUTAUGA",14
"775",2022-02-13,"AUTAUGA",11
"776",2022-02-14,"AUTAUGA",17
"777",2022-02-15,"AUTAUGA",9
"778",2022-02-16,"AUTAUGA",8
"779",2022-02-17,"AUTAUGA",10
"780",2022-02-18,"AUTAUGA",14
"781",2022-02-19,"AUTAUGA",4
"782",2022-02-20,"AUTAUGA",7
"783",2022-02-21,"AUTAUGA",7
"784",2022-02-22,"AUTAUGA",1
"785",2022-02-23,"AUTAUGA",8
"786",2022-02-24,"AUTAUGA",7
"787",2022-02-25,"AUTAUGA",3
"788",2022-02-26,"AUTAUGA",1
"789",2022-02-27,"AUTAUGA",5
"790",2022-02-28,"AUTAUGA",0
"791",2022-03-01,"AUTAUGA",3
"792",2022-03-02,"AUTAUGA",4
"793",2022-03-03,"AUTAUGA",4
"794",2022-03-04,"AUTAUGA",2
"795",2022-03-05,"AUTAUGA",2
"796",2022-03-06,"AUTAUGA",0
"797",2022-03-07,"AUTAUGA",3
"798",2022-03-08,"AUTAUGA",4
"799",2022-03-09,"AUTAUGA",3
"800",2022-03-10,"AUTAUGA",0
"801",2022-03-11,"AUTAUGA",2
"802",2022-03-12,"AUTAUGA",0
"803",2022-03-13,"AUTAUGA",1
"804",2022-03-14,"AUTAUGA",2
"805",2022-03-15,"AUTAUGA",0
"806",2022-03-16,"AUTAUGA",2
"807",2022-03-17,"AUTAUGA",2
"808",2022-03-18,"AUTAUGA",0
"809",2022-03-19,"AUTAUGA",1
"810",2022-03-20,"AUTAUGA",1
"811",2022-03-21,"AUTAUGA",3
"812",2022-03-22,"AUTAUGA",5
"813",2022-03-23,"AUTAUGA",0
"814",2022-03-24,"AUTAUGA",2
"815",2022-03-25,"AUTAUGA",3
"816",2022-03-26,"AUTAUGA",1
"817",2022-03-27,"AUTAUGA",2
"818",2022-03-28,"AUTAUGA",2
"819",2022-03-29,"AUTAUGA",0
"820",2022-03-30,"AUTAUGA",0
"821",2022-03-31,"AUTAUGA",2
"822",2022-04-01,"AUTAUGA",0
"823",2022-04-02,"AUTAUGA",2
"824",2022-04-03,"AUTAUGA",1
"825",2022-04-04,"AUTAUGA",2
"826",2022-04-05,"AUTAUGA",1
"827",2022-04-06,"AUTAUGA",1
"828",2022-04-07,"AUTAUGA",1
"829",2022-04-08,"AUTAUGA",1
"830",2022-04-09,"AUTAUGA",0
"831",2022-04-10,"AUTAUGA",1
"832",2022-04-11,"AUTAUGA",1
"833",2022-04-12,"AUTAUGA",0
"834",2022-04-13,"AUTAUGA",0
"835",2022-04-14,"AUTAUGA",2
"836",2022-04-15,"AUTAUGA",2
"837",2022-04-16,"AUTAUGA",2
"838",2022-04-17,"AUTAUGA",1
"839",2022-04-18,"AUTAUGA",0
"840",2022-04-19,"AUTAUGA",1
"841",2022-04-20,"AUTAUGA",2
"842",2022-04-21,"AUTAUGA",3
"843",2022-04-22,"AUTAUGA",3
"844",2022-04-23,"AUTAUGA",4
"845",2022-04-24,"AUTAUGA",3
"846",2022-04-25,"AUTAUGA",2
"847",2022-04-26,"AUTAUGA",2
"848",2022-04-27,"AUTAUGA",6
"849",2022-04-28,"AUTAUGA",1
"850",2022-04-29,"AUTAUGA",2
"851",2022-04-30,"AUTAUGA",1
"852",2022-05-01,"AUTAUGA",3
"853",2022-05-02,"AUTAUGA",2
"854",2022-05-03,"AUTAUGA",4
"855",2022-05-04,"AUTAUGA",1
"856",2022-05-05,"AUTAUGA",1
"857",2022-05-06,"AUTAUGA",6
"858",2022-05-07,"AUTAUGA",4
"859",2022-05-08,"AUTAUGA",1
"860",2022-05-09,"AUTAUGA",3
"861",2022-05-10,"AUTAUGA",5
"862",2022-05-11,"AUTAUGA",6
"863",2022-05-12,"AUTAUGA",4
"864",2022-05-13,"AUTAUGA",5
"865",2022-05-14,"AUTAUGA",5
"866",2022-05-15,"AUTAUGA",3
"867",2022-05-16,"AUTAUGA",8
"868",2022-05-17,"AUTAUGA",7
"869",2022-05-18,"AUTAUGA",7
"870",2022-05-19,"AUTAUGA",10
"871",2022-05-20,"AUTAUGA",8
"872",2022-05-21,"AUTAUGA",4
"873",2022-05-22,"AUTAUGA",1
"874",2022-05-23,"AUTAUGA",7
"875",2022-05-24,"AUTAUGA",13
"876",2022-05-25,"AUTAUGA",10
"877",2022-05-26,"AUTAUGA",7
"878",2022-05-27,"AUTAUGA",3
"879",2022-05-28,"AUTAUGA",7
"880",2022-05-29,"AUTAUGA",9
"881",2022-05-30,"AUTAUGA",7
"882",2022-05-31,"AUTAUGA",15
"883",2022-06-01,"AUTAUGA",15
"884",2022-06-02,"AUTAUGA",22
"885",2022-06-03,"AUTAUGA",15
"886",2022-06-04,"AUTAUGA",13
"887",2022-06-05,"AUTAUGA",13
"888",2022-06-06,"AUTAUGA",15
"889",2022-06-07,"AUTAUGA",23
"890",2022-06-08,"AUTAUGA",20
"891",2022-06-09,"AUTAUGA",16
"892",2022-06-10,"AUTAUGA",15
"893",2022-06-11,"AUTAUGA",14
"894",2022-06-12,"AUTAUGA",17
"895",2022-06-13,"AUTAUGA",12
"896",2022-06-14,"AUTAUGA",15
"897",2022-06-15,"AUTAUGA",20
"898",2022-06-16,"AUTAUGA",17
"899",2022-06-17,"AUTAUGA",16
"900",2022-06-18,"AUTAUGA",17
"901",2022-06-19,"AUTAUGA",16
"902",2022-06-20,"AUTAUGA",27
"903",2022-06-21,"AUTAUGA",28
"904",2022-06-22,"AUTAUGA",20
"905",2022-06-23,"AUTAUGA",38
"906",2022-06-24,"AUTAUGA",21
"907",2022-06-25,"AUTAUGA",29
"908",2022-06-26,"AUTAUGA",24
"909",2022-06-27,"AUTAUGA",29
"910",2022-06-28,"AUTAUGA",40
"911",2022-06-29,"AUTAUGA",34
"912",2022-06-30,"AUTAUGA",34
"913",2022-07-01,"AUTAUGA",29
"914",2022-07-02,"AUTAUGA",22
"915",2022-07-03,"AUTAUGA",41
"916",2022-07-04,"AUTAUGA",17
"917",2022-07-05,"AUTAUGA",50
"918",2022-07-06,"AUTAUGA",46
"919",2022-07-07,"AUTAUGA",38
"920",2022-07-08,"AUTAUGA",33
"921",2022-07-09,"AUTAUGA",36
"922",2022-07-10,"AUTAUGA",20
"923",2022-07-11,"AUTAUGA",47
"924",2022-07-12,"AUTAUGA",44
"925",2022-07-13,"AUTAUGA",42
"926",2022-07-14,"AUTAUGA",27
"927",2022-07-15,"AUTAUGA",29
"928",2022-07-16,"AUTAUGA",42
"929",2022-07-17,"AUTAUGA",28
"930",2022-07-18,"AUTAUGA",37
"931",2022-07-19,"AUTAUGA",35
"932",2022-07-20,"AUTAUGA",29
"933",2022-07-21,"AUTAUGA",39
"934",2022-07-22,"AUTAUGA",39
"935",2022-07-23,"AUTAUGA",27
"936",2022-07-24,"AUTAUGA",28
"937",2022-07-25,"AUTAUGA",34
"938",2022-07-26,"AUTAUGA",24
"939",2022-07-27,"AUTAUGA",27
"940",2022-07-28,"AUTAUGA",20
"941",2022-07-29,"AUTAUGA",20
"942",2022-07-30,"AUTAUGA",28
"943",2022-07-31,"AUTAUGA",13
"944",2022-08-01,"AUTAUGA",20
"945",2022-08-02,"AUTAUGA",26
"946",2022-08-03,"AUTAUGA",17
"947",2022-08-04,"AUTAUGA",19
"948",2022-08-05,"AUTAUGA",21
"949",2022-08-06,"AUTAUGA",12
"950",2022-08-07,"AUTAUGA",8
"951",2022-08-08,"AUTAUGA",24
"952",2022-08-09,"AUTAUGA",13
"953",2022-08-10,"AUTAUGA",19
"954",2022-08-11,"AUTAUGA",14
"955",2022-08-12,"AUTAUGA",6
"956",2022-08-13,"AUTAUGA",10
"957",2022-08-14,"AUTAUGA",21
"958",2022-08-15,"AUTAUGA",12
"959",2022-08-16,"AUTAUGA",19
"960",2022-08-17,"AUTAUGA",16
"961",2022-08-18,"AUTAUGA",20
"962",2022-08-19,"AUTAUGA",13
"963",2022-08-20,"AUTAUGA",14
"964",2022-08-21,"AUTAUGA",15
"965",2022-08-22,"AUTAUGA",21
"966",2022-08-23,"AUTAUGA",19
"967",2022-08-24,"AUTAUGA",31
"968",2022-08-25,"AUTAUGA",15
"969",2022-08-26,"AUTAUGA",17
"970",2022-08-27,"AUTAUGA",15
"971",2022-08-28,"AUTAUGA",13
"972",2022-08-29,"AUTAUGA",27
"973",2022-08-30,"AUTAUGA",35
"974",2022-08-31,"AUTAUGA",14
"975",2022-09-01,"AUTAUGA",9
"976",2022-09-02,"AUTAUGA",7
"977",2022-09-03,"AUTAUGA",13
"978",2022-09-04,"AUTAUGA",11
"979",2022-09-05,"AUTAUGA",10
"980",2022-09-06,"AUTAUGA",10
"981",2022-09-07,"AUTAUGA",9
"982",2022-09-08,"AUTAUGA",12
"983",2022-09-09,"AUTAUGA",9
"984",2022-09-10,"AUTAUGA",9
"985",2022-09-11,"AUTAUGA",10
"986",2022-09-12,"AUTAUGA",8
"987",2022-09-13,"AUTAUGA",11
"988",2022-09-14,"AUTAUGA",12
"989",2022-09-15,"AUTAUGA",11
"990",2022-09-16,"AUTAUGA",11
"991",2022-09-17,"AUTAUGA",4
"992",2022-09-18,"AUTAUGA",5
"993",2022-09-19,"AUTAUGA",9
"994",2022-09-20,"AUTAUGA",12
"995",2022-09-21,"AUTAUGA",2
"996",2022-09-22,"AUTAUGA",6
"997",2022-09-23,"AUTAUGA",8
"998",2022-09-24,"AUTAUGA",3
"999",2022-09-25,"AUTAUGA",3
"1000",2022-09-26,"AUTAUGA",3
"1001",2022-09-27,"AUTAUGA",6
"1002",2022-09-28,"AUTAUGA",2
"1003",2022-09-29,"AUTAUGA",4
"1004",2022-09-30,"AUTAUGA",2
"1005",2022-10-01,"AUTAUGA",3
"1006",2022-10-02,"AUTAUGA",2
"1007",2022-10-03,"AUTAUGA",3
"1008",2022-10-04,"AUTAUGA",5
"1009",2022-10-05,"AUTAUGA",6
"1010",2022-10-06,"AUTAUGA",4
"1011",2022-10-07,"AUTAUGA",2
"1012",2022-10-08,"AUTAUGA",4
"1013",2022-10-09,"AUTAUGA",4
"1014",2022-10-10,"AUTAUGA",2
"1015",2022-10-11,"AUTAUGA",4
"1016",2022-10-12,"AUTAUGA",6
"1017",2022-10-13,"AUTAUGA",5
"1018",2022-10-14,"AUTAUGA",1
"1019",2022-10-15,"AUTAUGA",4
"1020",2022-10-16,"AUTAUGA",2
"1021",2022-10-17,"AUTAUGA",4
"1022",2022-10-18,"AUTAUGA",3
"1023",2022-10-19,"AUTAUGA",3
"1024",2022-10-20,"AUTAUGA",5
"1025",2022-10-21,"AUTAUGA",2
"1026",2022-10-22,"AUTAUGA",5
"1027",2022-10-23,"AUTAUGA",5
"1028",2022-10-24,"AUTAUGA",6
"1029",2022-10-25,"AUTAUGA",7
"1030",2022-10-26,"AUTAUGA",2
"1031",2022-10-27,"AUTAUGA",9
"1032",2022-10-28,"AUTAUGA",3
"1033",2022-10-29,"AUTAUGA",1
"1034",2022-10-30,"AUTAUGA",3
"1035",2022-10-31,"AUTAUGA",5
"1036",2022-11-01,"AUTAUGA",2
"1037",2022-11-02,"AUTAUGA",6
"1038",2022-11-03,"AUTAUGA",5
"1039",2022-11-04,"AUTAUGA",2
"1040",2022-11-05,"AUTAUGA",2
"1041",2022-11-06,"AUTAUGA",4
"1042",2022-11-07,"AUTAUGA",9
"1043",2022-11-08,"AUTAUGA",5
"1044",2022-11-09,"AUTAUGA",8
"1045",2022-11-10,"AUTAUGA",7
"1046",2022-11-11,"AUTAUGA",5
"1047",2022-11-12,"AUTAUGA",1
"1048",2022-11-13,"AUTAUGA",4
"1049",2022-11-14,"AUTAUGA",1
"1050",2022-11-15,"AUTAUGA",3
"1051",2022-11-16,"AUTAUGA",0
"1052",2022-11-17,"AUTAUGA",6
"1053",2022-11-18,"AUTAUGA",1
"1054",2022-11-19,"AUTAUGA",4
"1055",2022-11-20,"AUTAUGA",2
"1056",2022-11-21,"AUTAUGA",2
"1057",2022-11-22,"AUTAUGA",4
"1058",2022-11-23,"AUTAUGA",8
"1059",2022-11-24,"AUTAUGA",6
"1060",2022-11-25,"AUTAUGA",12
"1061",2022-11-26,"AUTAUGA",11
"1062",2022-11-27,"AUTAUGA",9
"1063",2022-11-28,"AUTAUGA",13
"1064",2022-11-29,"AUTAUGA",10
"1065",2022-11-30,"AUTAUGA",13
"1066",2022-12-01,"AUTAUGA",10
"1067",2022-12-02,"AUTAUGA",9
"1068",2022-12-03,"AUTAUGA",7
"1069",2022-12-04,"AUTAUGA",15
"1070",2022-12-05,"AUTAUGA",14
"1071",2022-12-06,"AUTAUGA",15
"1072",2022-12-07,"AUTAUGA",18
"1073",2022-12-08,"AUTAUGA",12
"1074",2022-12-09,"AUTAUGA",17
"1075",2022-12-10,"AUTAUGA",11
"1076",2022-12-11,"AUTAUGA",19
"1077",2022-12-12,"AUTAUGA",20
"1078",2022-12-13,"AUTAUGA",12
"1079",2022-12-14,"AUTAUGA",9
"1080",2022-12-15,"AUTAUGA",19
"1081",2022-12-16,"AUTAUGA",15
"1082",2022-12-17,"AUTAUGA",15
"1083",2022-12-18,"AUTAUGA",10
"1084",2022-12-19,"AUTAUGA",11
"1085",2022-12-20,"AUTAUGA",23
"1086",2022-12-21,"AUTAUGA",14
"1087",2022-12-22,"AUTAUGA",12
"1088",2022-12-23,"AUTAUGA",18
"1089",2022-12-24,"AUTAUGA",14
"1090",2022-12-25,"AUTAUGA",9
"1091",2022-12-26,"AUTAUGA",20
"1092",2022-12-27,"AUTAUGA",19
"1093",2022-12-28,"AUTAUGA",28
"1094",2022-12-29,"AUTAUGA",23
"1095",2022-12-30,"AUTAUGA",10
"1096",2022-12-31,"AUTAUGA",14
"1097",2023-01-01,"AUTAUGA",22
"1098",2023-01-02,"AUTAUGA",24
"1099",2023-01-03,"AUTAUGA",25
"1100",2023-01-04,"AUTAUGA",28
"1101",2023-01-05,"AUTAUGA",18
"1102",2023-01-06,"AUTAUGA",14
"1103",2023-01-07,"AUTAUGA",12
"1104",2023-01-08,"AUTAUGA",13
"1105",2023-01-09,"AUTAUGA",13
"1106",2023-01-10,"AUTAUGA",11
"1107",2023-01-11,"AUTAUGA",17
"1108",2023-01-12,"AUTAUGA",13
"1109",2023-01-13,"AUTAUGA",6
"1110",2023-01-14,"AUTAUGA",12
"1111",2023-01-15,"AUTAUGA",11
"1112",2023-01-16,"AUTAUGA",9
"1113",2023-01-17,"AUTAUGA",7
"1114",2023-01-18,"AUTAUGA",4
"1115",2023-01-19,"AUTAUGA",11
"1116",2023-01-20,"AUTAUGA",16
"1117",2023-01-21,"AUTAUGA",12
"1118",2023-01-22,"AUTAUGA",8
"1119",2023-01-23,"AUTAUGA",19
"1120",2023-01-24,"AUTAUGA",19
"1121",2023-01-25,"AUTAUGA",7
"1122",2023-01-26,"AUTAUGA",8
"1123",2023-01-27,"AUTAUGA",8
"1124",2023-01-28,"AUTAUGA",9
"1125",2023-01-29,"AUTAUGA",11
"1126",2023-01-30,"AUTAUGA",10
"1127",2023-01-31,"AUTAUGA",14
"1128",2023-02-01,"AUTAUGA",13
"1129",2023-02-02,"AUTAUGA",8
"1130",2023-02-03,"AUTAUGA",11
"1131",2023-02-04,"AUTAUGA",9
"1132",2023-02-05,"AUTAUGA",10
"1133",2023-02-06,"AUTAUGA",4
"1134",2023-02-07,"AUTAUGA",1
"1135",2020-01-01,"BALDWIN",0
"1136",2020-01-02,"BALDWIN",0
"1137",2020-01-03,"BALDWIN",0
"1138",2020-01-04,"BALDWIN",0
"1139",2020-01-05,"BALDWIN",0
"1140",2020-01-06,"BALDWIN",0
"1141",2020-01-07,"BALDWIN",0
"1142",2020-01-08,"BALDWIN",0
"1143",2020-01-09,"BALDWIN",0
"1144",2020-01-10,"BALDWIN",0
"1145",2020-01-11,"BALDWIN",0
"1146",2020-01-12,"BALDWIN",0
"1147",2020-01-13,"BALDWIN",0
"1148",2020-01-14,"BALDWIN",0
"1149",2020-01-15,"BALDWIN",0
"1150",2020-01-16,"BALDWIN",0
"1151",2020-01-17,"BALDWIN",0
"1152",2020-01-18,"BALDWIN",0
"1153",2020-01-19,"BALDWIN",0
"1154",2020-01-20,"BALDWIN",0
"1155",2020-01-21,"BALDWIN",0
"1156",2020-01-22,"BALDWIN",0
"1157",2020-01-23,"BALDWIN",0
"1158",2020-01-24,"BALDWIN",0
"1159",2020-01-25,"BALDWIN",0
"1160",2020-01-26,"BALDWIN",0
"1161",2020-01-27,"BALDWIN",0
"1162",2020-01-28,"BALDWIN",0
"1163",2020-01-29,"BALDWIN",0
"1164",2020-01-30,"BALDWIN",0
"1165",2020-01-31,"BALDWIN",0
"1166",2020-02-01,"BALDWIN",0
"1167",2020-02-02,"BALDWIN",0
"1168",2020-02-03,"BALDWIN",0
"1169",2020-02-04,"BALDWIN",0
"1170",2020-02-05,"BALDWIN",0
"1171",2020-02-06,"BALDWIN",0
"1172",2020-02-07,"BALDWIN",0
"1173",2020-02-08,"BALDWIN",0
"1174",2020-02-09,"BALDWIN",0
"1175",2020-02-10,"BALDWIN",0
"1176",2020-02-11,"BALDWIN",0
"1177",2020-02-12,"BALDWIN",0
"1178",2020-02-13,"BALDWIN",0
"1179",2020-02-14,"BALDWIN",0
"1180",2020-02-15,"BALDWIN",0
"1181",2020-02-16,"BALDWIN",0
"1182",2020-02-17,"BALDWIN",0
"1183",2020-02-18,"BALDWIN",0
"1184",2020-02-19,"BALDWIN",0
"1185",2020-02-20,"BALDWIN",0
"1186",2020-02-21,"BALDWIN",0
"1187",2020-02-22,"BALDWIN",0
"1188",2020-02-23,"BALDWIN",0
"1189",2020-02-24,"BALDWIN",1
"1190",2020-02-25,"BALDWIN",0
"1191",2020-02-26,"BALDWIN",0
"1192",2020-02-27,"BALDWIN",0
"1193",2020-02-28,"BALDWIN",0
"1194",2020-02-29,"BALDWIN",0
"1195",2020-03-01,"BALDWIN",1
"1196",2020-03-02,"BALDWIN",1
"1197",2020-03-03,"BALDWIN",0
"1198",2020-03-04,"BALDWIN",0
"1199",2020-03-05,"BALDWIN",0
"1200",2020-03-06,"BALDWIN",1
"1201",2020-03-07,"BALDWIN",1
"1202",2020-03-08,"BALDWIN",0
"1203",2020-03-09,"BALDWIN",1
"1204",2020-03-10,"BALDWIN",0
"1205",2020-03-11,"BALDWIN",1
"1206",2020-03-12,"BALDWIN",0
"1207",2020-03-13,"BALDWIN",2
"1208",2020-03-14,"BALDWIN",1
"1209",2020-03-15,"BALDWIN",0
"1210",2020-03-16,"BALDWIN",3
"1211",2020-03-17,"BALDWIN",4
"1212",2020-03-18,"BALDWIN",2
"1213",2020-03-19,"BALDWIN",2
"1214",2020-03-20,"BALDWIN",3
"1215",2020-03-21,"BALDWIN",2
"1216",2020-03-22,"BALDWIN",2
"1217",2020-03-23,"BALDWIN",6
"1218",2020-03-24,"BALDWIN",4
"1219",2020-03-25,"BALDWIN",5
"1220",2020-03-26,"BALDWIN",9
"1221",2020-03-27,"BALDWIN",3
"1222",2020-03-28,"BALDWIN",1
"1223",2020-03-29,"BALDWIN",4
"1224",2020-03-30,"BALDWIN",8
"1225",2020-03-31,"BALDWIN",6
"1226",2020-04-01,"BALDWIN",2
"1227",2020-04-02,"BALDWIN",3
"1228",2020-04-03,"BALDWIN",3
"1229",2020-04-04,"BALDWIN",2
"1230",2020-04-05,"BALDWIN",2
"1231",2020-04-06,"BALDWIN",10
"1232",2020-04-07,"BALDWIN",11
"1233",2020-04-08,"BALDWIN",1
"1234",2020-04-09,"BALDWIN",6
"1235",2020-04-10,"BALDWIN",4
"1236",2020-04-11,"BALDWIN",7
"1237",2020-04-12,"BALDWIN",5
"1238",2020-04-13,"BALDWIN",4
"1239",2020-04-14,"BALDWIN",6
"1240",2020-04-15,"BALDWIN",8
"1241",2020-04-16,"BALDWIN",1
"1242",2020-04-17,"BALDWIN",6
"1243",2020-04-18,"BALDWIN",3
"1244",2020-04-19,"BALDWIN",3
"1245",2020-04-20,"BALDWIN",10
"1246",2020-04-21,"BALDWIN",4
"1247",2020-04-22,"BALDWIN",6
"1248",2020-04-23,"BALDWIN",4
"1249",2020-04-24,"BALDWIN",4
"1250",2020-04-25,"BALDWIN",2
"1251",2020-04-26,"BALDWIN",1
"1252",2020-04-27,"BALDWIN",12
"1253",2020-04-28,"BALDWIN",8
"1254",2020-04-29,"BALDWIN",4
"1255",2020-04-30,"BALDWIN",10
"1256",2020-05-01,"BALDWIN",3
"1257",2020-05-02,"BALDWIN",2
"1258",2020-05-03,"BALDWIN",2
"1259",2020-05-04,"BALDWIN",2
"1260",2020-05-05,"BALDWIN",5
"1261",2020-05-06,"BALDWIN",3
"1262",2020-05-07,"BALDWIN",4
"1263",2020-05-08,"BALDWIN",2
"1264",2020-05-09,"BALDWIN",5
"1265",2020-05-10,"BALDWIN",2
"1266",2020-05-11,"BALDWIN",6
"1267",2020-05-12,"BALDWIN",7
"1268",2020-05-13,"BALDWIN",5
"1269",2020-05-14,"BALDWIN",8
"1270",2020-05-15,"BALDWIN",8
"1271",2020-05-16,"BALDWIN",1
"1272",2020-05-17,"BALDWIN",3
"1273",2020-05-18,"BALDWIN",0
"1274",2020-05-19,"BALDWIN",1
"1275",2020-05-20,"BALDWIN",3
"1276",2020-05-21,"BALDWIN",3
"1277",2020-05-22,"BALDWIN",0
"1278",2020-05-23,"BALDWIN",0
"1279",2020-05-24,"BALDWIN",0
"1280",2020-05-25,"BALDWIN",0
"1281",2020-05-26,"BALDWIN",5
"1282",2020-05-27,"BALDWIN",3
"1283",2020-05-28,"BALDWIN",6
"1284",2020-05-29,"BALDWIN",3
"1285",2020-05-30,"BALDWIN",3
"1286",2020-05-31,"BALDWIN",3
"1287",2020-06-01,"BALDWIN",7
"1288",2020-06-02,"BALDWIN",9
"1289",2020-06-03,"BALDWIN",7
"1290",2020-06-04,"BALDWIN",7
"1291",2020-06-05,"BALDWIN",4
"1292",2020-06-06,"BALDWIN",3
"1293",2020-06-07,"BALDWIN",2
"1294",2020-06-08,"BALDWIN",9
"1295",2020-06-09,"BALDWIN",5
"1296",2020-06-10,"BALDWIN",7
"1297",2020-06-11,"BALDWIN",4
"1298",2020-06-12,"BALDWIN",8
"1299",2020-06-13,"BALDWIN",4
"1300",2020-06-14,"BALDWIN",9
"1301",2020-06-15,"BALDWIN",18
"1302",2020-06-16,"BALDWIN",17
"1303",2020-06-17,"BALDWIN",16
"1304",2020-06-18,"BALDWIN",20
"1305",2020-06-19,"BALDWIN",18
"1306",2020-06-20,"BALDWIN",20
"1307",2020-06-21,"BALDWIN",15
"1308",2020-06-22,"BALDWIN",41
"1309",2020-06-23,"BALDWIN",58
"1310",2020-06-24,"BALDWIN",39
"1311",2020-06-25,"BALDWIN",52
"1312",2020-06-26,"BALDWIN",58
"1313",2020-06-27,"BALDWIN",25
"1314",2020-06-28,"BALDWIN",39
"1315",2020-06-29,"BALDWIN",82
"1316",2020-06-30,"BALDWIN",77
"1317",2020-07-01,"BALDWIN",103
"1318",2020-07-02,"BALDWIN",89
"1319",2020-07-03,"BALDWIN",83
"1320",2020-07-04,"BALDWIN",45
"1321",2020-07-05,"BALDWIN",64
