"","DtCaseOrDeathOrTest","Jurisdiction","CSumDeath"
"664",2021-10-25,"AUTAUGA",153
"665",2021-10-26,"AUTAUGA",153
"666",2021-10-27,"AUTAUGA",153
"667",2021-10-28,"AUTAUGA",154
"668",2021-10-29,"AUTAUGA",154
"669",2021-10-30,"AUTAUGA",154
"670",2021-10-31,"AUTAUGA",154
"671",2021-11-01,"AUTAUGA",154
"672",2021-11-02,"AUTAUGA",154
"673",2021-11-03,"AUTAUGA",154
"674",2021-11-04,"AUTAUGA",154
"675",2021-11-05,"AUTAUGA",154
"676",2021-11-06,"AUTAUGA",154
"677",2021-11-07,"AUTAUGA",154
"678",2021-11-08,"AUTAUGA",155
"679",2021-11-09,"AUTAUGA",156
"680",2021-11-10,"AUTAUGA",156
"681",2021-11-11,"AUTAUGA",156
"682",2021-11-12,"AUTAUGA",157
"683",2021-11-13,"AUTAUGA",157
"684",2021-11-14,"AUTAUGA",157
"685",2021-11-15,"AUTAUGA",157
"686",2021-11-16,"AUTAUGA",157
"687",2021-11-17,"AUTAUGA",157
"688",2021-11-18,"AUTAUGA",157
"689",2021-11-19,"AUTAUGA",157
"690",2021-11-20,"AUTAUGA",157
"691",2021-11-21,"AUTAUGA",157
"692",2021-11-22,"AUTAUGA",157
"693",2021-11-23,"AUTAUGA",157
"694",2021-11-24,"AUTAUGA",157
"695",2021-11-25,"AUTAUGA",157
"696",2021-11-26,"AUTAUGA",158
"697",2021-11-27,"AUTAUGA",158
"698",2021-11-28,"AUTAUGA",158
"699",2021-11-29,"AUTAUGA",158
"700",2021-11-30,"AUTAUGA",158
"701",2021-12-01,"AUTAUGA",158
"702",2021-12-02,"AUTAUGA",158
"703",2021-12-03,"AUTAUGA",158
"704",2021-12-04,"AUTAUGA",158
"705",2021-12-05,"AUTAUGA",158
"706",2021-12-06,"AUTAUGA",158
"707",2021-12-07,"AUTAUGA",159
"708",2021-12-08,"AUTAUGA",159
"709",2021-12-09,"AUTAUGA",159
"710",2021-12-10,"AUTAUGA",159
"711",2021-12-11,"AUTAUGA",159
"712",2021-12-12,"AUTAUGA",159
"713",2021-12-13,"AUTAUGA",159
"714",2021-12-14,"AUTAUGA",159
"715",2021-12-15,"AUTAUGA",159
"716",2021-12-16,"AUTAUGA",159
"717",2021-12-17,"AUTAUGA",159
"718",2021-12-18,"AUTAUGA",159
"719",2021-12-19,"AUTAUGA",159
"720",2021-12-20,"AUTAUGA",160
"721",2021-12-21,"AUTAUGA",160
"722",2021-12-22,"AUTAUGA",161
"723",2021-12-23,"AUTAUGA",161
"724",2021-12-24,"AUTAUGA",161
"725",2021-12-25,"AUTAUGA",162
"726",2021-12-26,"AUTAUGA",162
"727",2021-12-27,"AUTAUGA",162
"728",2021-12-28,"AUTAUGA",162
"729",2021-12-29,"AUTAUGA",162
"730",2021-12-30,"AUTAUGA",162
"731",2021-12-31,"AUTAUGA",162
"732",2022-01-01,"AUTAUGA",162
"733",2022-01-02,"AUTAUGA",162
"734",2022-01-03,"AUTAUGA",162
"735",2022-01-04,"AUTAUGA",162
"736",2022-01-05,"AUTAUGA",162
"737",2022-01-06,"AUTAUGA",162
"738",2022-01-07,"AUTAUGA",162
"739",2022-01-08,"AUTAUGA",162
"740",2022-01-09,"AUTAUGA",162
"741",2022-01-10,"AUTAUGA",162
"742",2022-01-11,"AUTAUGA",162
"743",2022-01-12,"AUTAUGA",163
"744",2022-01-13,"AUTAUGA",163
"745",2022-01-14,"AUTAUGA",165
"746",2022-01-15,"AUTAUGA",167
"747",2022-01-16,"AUTAUGA",168
"748",2022-01-17,"AUTAUGA",170
"749",2022-01-18,"AUTAUGA",170
"750",2022-01-19,"AUTAUGA",170
"751",2022-01-20,"AUTAUGA",170
"752",2022-01-21,"AUTAUGA",170
"753",2022-01-22,"AUTAUGA",173
"754",2022-01-23,"AUTAUGA",175
"755",2022-01-24,"AUTAUGA",177
"756",2022-01-25,"AUTAUGA",181
"757",2022-01-26,"AUTAUGA",183
"758",2022-01-27,"AUTAUGA",185
"759",2022-01-28,"AUTAUGA",186
"760",2022-01-29,"AUTAUGA",189
"761",2022-01-30,"AUTAUGA",189
"762",2022-01-31,"AUTAUGA",191
"763",2022-02-01,"AUTAUGA",194
"764",2022-02-02,"AUTAUGA",194
"765",2022-02-03,"AUTAUGA",194
"766",2022-02-04,"AUTAUGA",195
"767",2022-02-05,"AUTAUGA",196
"768",2022-02-06,"AUTAUGA",197
"769",2022-02-07,"AUTAUGA",197
"770",2022-02-08,"AUTAUGA",199
"771",2022-02-09,"AUTAUGA",200
"772",2022-02-10,"AUTAUGA",202
"773",2022-02-11,"AUTAUGA",202
"774",2022-02-12,"AUTAUGA",202
"775",2022-02-13,"AUTAUGA",202
"776",2022-02-14,"AUTAUGA",202
"777",2022-02-15,"AUTAUGA",204
"778",2022-02-16,"AUTAUGA",205
"779",2022-02-17,"AUTAUGA",206
"780",2022-02-18,"AUTAUGA",207
"781",2022-02-19,"AUTAUGA",207
"782",2022-02-20,"AUTAUGA",208
"783",2022-02-21,"AUTAUGA",208
"784",2022-02-22,"AUTAUGA",209
"785",2022-02-23,"AUTAUGA",209
"786",2022-02-24,"AUTAUGA",209
"787",2022-02-25,"AUTAUGA",209
"788",2022-02-26,"AUTAUGA",210
"789",2022-02-27,"AUTAUGA",210
"790",2022-02-28,"AUTAUGA",211
"791",2022-03-01,"AUTAUGA",211
"792",2022-03-02,"AUTAUGA",211
"793",2022-03-03,"AUTAUGA",211
"794",2022-03-04,"AUTAUGA",211
"795",2022-03-05,"AUTAUGA",211
"796",2022-03-06,"AUTAUGA",212
"797",2022-03-07,"AUTAUGA",212
"798",2022-03-08,"AUTAUGA",212
"799",2022-03-09,"AUTAUGA",212
"800",2022-03-10,"AUTAUGA",212
"801",2022-03-11,"AUTAUGA",212
"802",2022-03-12,"AUTAUGA",212
"803",2022-03-13,"AUTAUGA",212
"804",2022-03-14,"AUTAUGA",212
"805",2022-03-15,"AUTAUGA",212
"806",2022-03-16,"AUTAUGA",212
"807",2022-03-17,"AUTAUGA",212
"808",2022-03-18,"AUTAUGA",212
"809",2022-03-19,"AUTAUGA",212
"810",2022-03-20,"AUTAUGA",212
"811",2022-03-21,"AUTAUGA",213
"812",2022-03-22,"AUTAUGA",213
"813",2022-03-23,"AUTAUGA",213
"814",2022-03-24,"AUTAUGA",213
"815",2022-03-25,"AUTAUGA",214
"816",2022-03-26,"AUTAUGA",214
"817",2022-03-27,"AUTAUGA",214
"818",2022-03-28,"AUTAUGA",214
"819",2022-03-29,"AUTAUGA",214
"820",2022-03-30,"AUTAUGA",214
"821",2022-03-31,"AUTAUGA",214
"822",2022-04-01,"AUTAUGA",214
"823",2022-04-02,"AUTAUGA",214
"824",2022-04-03,"AUTAUGA",214
"825",2022-04-04,"AUTAUGA",215
"826",2022-04-05,"AUTAUGA",215
"827",2022-04-06,"AUTAUGA",215
"828",2022-04-07,"AUTAUGA",215
"829",2022-04-08,"AUTAUGA",216
"830",2022-04-09,"AUTAUGA",216
"831",2022-04-10,"AUTAUGA",216
"832",2022-04-11,"AUTAUGA",216
"833",2022-04-12,"AUTAUGA",216
"834",2022-04-13,"AUTAUGA",216
"835",2022-04-14,"AUTAUGA",216
"836",2022-04-15,"AUTAUGA",216
"837",2022-04-16,"AUTAUGA",216
"838",2022-04-17,"AUTAUGA",216
"839",2022-04-18,"AUTAUGA",216
"840",2022-04-19,"AUTAUGA",216
"841",2022-04-20,"AUTAUGA",216
"842",2022-04-21,"AUTAUGA",216
"843",2022-04-22,"AUTAUGA",216
"844",2022-04-23,"AUTAUGA",216
"845",2022-04-24,"AUTAUGA",216
"846",2022-04-25,"AUTAUGA",216
"847",2022-04-26,"AUTAUGA",216
"848",2022-04-27,"AUTAUGA",216
"849",2022-04-28,"AUTAUGA",216
"850",2022-04-29,"AUTAUGA",216
"851",2022-04-30,"AUTAUGA",216
"852",2022-05-01,"AUTAUGA",216
"853",2022-05-02,"AUTAUGA",216
"854",2022-05-03,"AUTAUGA",216
"855",2022-05-04,"AUTAUGA",216
"856",2022-05-05,"AUTAUGA",216
"857",2022-05-06,"AUTAUGA",216
"858",2022-05-07,"AUTAUGA",216
"859",2022-05-08,"AUTAUGA",216
"860",2022-05-09,"AUTAUGA",216
"861",2022-05-10,"AUTAUGA",216
"862",2022-05-11,"AUTAUGA",216
"863",2022-05-12,"AUTAUGA",216
"864",2022-05-13,"AUTAUGA",216
"865",2022-05-14,"AUTAUGA",216
"866",2022-05-15,"AUTAUGA",216
"867",2022-05-16,"AUTAUGA",216
"868",2022-05-17,"AUTAUGA",216
"869",2022-05-18,"AUTAUGA",216
"870",2022-05-19,"AUTAUGA",216
"871",2022-05-20,"AUTAUGA",216
"872",2022-05-21,"AUTAUGA",216
"873",2022-05-22,"AUTAUGA",216
"874",2022-05-23,"AUTAUGA",216
"875",2022-05-24,"AUTAUGA",216
"876",2022-05-25,"AUTAUGA",216
"877",2022-05-26,"AUTAUGA",216
"878",2022-05-27,"AUTAUGA",216
"879",2022-05-28,"AUTAUGA",216
"880",2022-05-29,"AUTAUGA",216
"881",2022-05-30,"AUTAUGA",217
"882",2022-05-31,"AUTAUGA",217
"883",2022-06-01,"AUTAUGA",217
"884",2022-06-02,"AUTAUGA",217
"885",2022-06-03,"AUTAUGA",217
"886",2022-06-04,"AUTAUGA",217
"887",2022-06-05,"AUTAUGA",217
"888",2022-06-06,"AUTAUGA",217
"889",2022-06-07,"AUTAUGA",217
"890",2022-06-08,"AUTAUGA",217
"891",2022-06-09,"AUTAUGA",217
"892",2022-06-10,"AUTAUGA",217
"893",2022-06-11,"AUTAUGA",217
"894",2022-06-12,"AUTAUGA",217
"895",2022-06-13,"AUTAUGA",217
"896",2022-06-14,"AUTAUGA",217
"897",2022-06-15,"AUTAUGA",217
"898",2022-06-16,"AUTAUGA",217
"899",2022-06-17,"AUTAUGA",217
"900",2022-06-18,"AUTAUGA",217
"901",2022-06-19,"AUTAUGA",217
"902",2022-06-20,"AUTAUGA",217
"903",2022-06-21,"AUTAUGA",217
"904",2022-06-22,"AUTAUGA",217
"905",2022-06-23,"AUTAUGA",217
"906",2022-06-24,"AUTAUGA",217
"907",2022-06-25,"AUTAUGA",217
"908",2022-06-26,"AUTAUGA",217
"909",2022-06-27,"AUTAUGA",217
"910",2022-06-28,"AUTAUGA",217
"911",2022-06-29,"AUTAUGA",217
"912",2022-06-30,"AUTAUGA",217
"913",2022-07-01,"AUTAUGA",218
"914",2022-07-02,"AUTAUGA",218
"915",2022-07-03,"AUTAUGA",219
"916",2022-07-04,"AUTAUGA",219
"917",2022-07-05,"AUTAUGA",219
"918",2022-07-06,"AUTAUGA",220
"919",2022-07-07,"AUTAUGA",220
"920",2022-07-08,"AUTAUGA",220
"921",2022-07-09,"AUTAUGA",220
"922",2022-07-10,"AUTAUGA",220
"923",2022-07-11,"AUTAUGA",220
"924",2022-07-12,"AUTAUGA",221
"925",2022-07-13,"AUTAUGA",221
"926",2022-07-14,"AUTAUGA",221
"927",2022-07-15,"AUTAUGA",221
"928",2022-07-16,"AUTAUGA",221
"929",2022-07-17,"AUTAUGA",221
"930",2022-07-18,"AUTAUGA",221
"931",2022-07-19,"AUTAUGA",221
"932",2022-07-20,"AUTAUGA",221
"933",2022-07-21,"AUTAUGA",221
"934",2022-07-22,"AUTAUGA",221
"935",2022-07-23,"AUTAUGA",221
"936",2022-07-24,"AUTAUGA",221
"937",2022-07-25,"AUTAUGA",221
"938",2022-07-26,"AUTAUGA",221
"939",2022-07-27,"AUTAUGA",222
"940",2022-07-28,"AUTAUGA",222
"941",2022-07-29,"AUTAUGA",222
"942",2022-07-30,"AUTAUGA",222
"943",2022-07-31,"AUTAUGA",222
"944",2022-08-01,"AUTAUGA",222
"945",2022-08-02,"AUTAUGA",222
"946",2022-08-03,"AUTAUGA",223
"947",2022-08-04,"AUTAUGA",224
"948",2022-08-05,"AUTAUGA",224
"949",2022-08-06,"AUTAUGA",224
"950",2022-08-07,"AUTAUGA",224
"951",2022-08-08,"AUTAUGA",224
"952",2022-08-09,"AUTAUGA",224
"953",2022-08-10,"AUTAUGA",224
"954",2022-08-11,"AUTAUGA",224
"955",2022-08-12,"AUTAUGA",224
"956",2022-08-13,"AUTAUGA",225
"957",2022-08-14,"AUTAUGA",225
"958",2022-08-15,"AUTAUGA",226
"959",2022-08-16,"AUTAUGA",226
"960",2022-08-17,"AUTAUGA",226
"961",2022-08-18,"AUTAUGA",226
"962",2022-08-19,"AUTAUGA",226
"963",2022-08-20,"AUTAUGA",226
"964",2022-08-21,"AUTAUGA",227
"965",2022-08-22,"AUTAUGA",227
"966",2022-08-23,"AUTAUGA",227
"967",2022-08-24,"AUTAUGA",227
"968",2022-08-25,"AUTAUGA",227
"969",2022-08-26,"AUTAUGA",227
"970",2022-08-27,"AUTAUGA",227
"971",2022-08-28,"AUTAUGA",227
"972",2022-08-29,"AUTAUGA",227
"973",2022-08-30,"AUTAUGA",227
"974",2022-08-31,"AUTAUGA",227
"975",2022-09-01,"AUTAUGA",227
"976",2022-09-02,"AUTAUGA",227
"977",2022-09-03,"AUTAUGA",227
"978",2022-09-04,"AUTAUGA",227
"979",2022-09-05,"AUTAUGA",227
"980",2022-09-06,"AUTAUGA",227
"981",2022-09-07,"AUTAUGA",227
"982",2022-09-08,"AUTAUGA",227
"983",2022-09-09,"AUTAUGA",227
"984",2022-09-10,"AUTAUGA",227
"985",2022-09-11,"AUTAUGA",227
"986",2022-09-12,"AUTAUGA",227
"987",2022-09-13,"AUTAUGA",227
"988",2022-09-14,"AUTAUGA",227
"989",2022-09-15,"AUTAUGA",227
"990",2022-09-16,"AUTAUGA",227
"991",2022-09-17,"AUTAUGA",227
"992",2022-09-18,"AUTAUGA",227
"993",2022-09-19,"AUTAUGA",227
"994",2022-09-20,"AUTAUGA",227
"995",2022-09-21,"AUTAUGA",228
"996",2022-09-22,"AUTAUGA",228
"997",2022-09-23,"AUTAUGA",228
"998",2022-09-24,"AUTAUGA",228
"999",2022-09-25,"AUTAUGA",228
"1000",2022-09-26,"AUTAUGA",228
"1001",2022-09-27,"AUTAUGA",228
"1002",2022-09-28,"AUTAUGA",228
"1003",2022-09-29,"AUTAUGA",228
"1004",2022-09-30,"AUTAUGA",228
"1005",2022-10-01,"AUTAUGA",228
"1006",2022-10-02,"AUTAUGA",228
"1007",2022-10-03,"AUTAUGA",228
"1008",2022-10-04,"AUTAUGA",228
"1009",2022-10-05,"AUTAUGA",228
"1010",2022-10-06,"AUTAUGA",228
"1011",2022-10-07,"AUTAUGA",228
"1012",2022-10-08,"AUTAUGA",228
"1013",2022-10-09,"AUTAUGA",228
"1014",2022-10-10,"AUTAUGA",228
"1015",2022-10-11,"AUTAUGA",229
"1016",2022-10-12,"AUTAUGA",229
"1017",2022-10-13,"AUTAUGA",229
"1018",2022-10-14,"AUTAUGA",229
"1019",2022-10-15,"AUTAUGA",229
"1020",2022-10-16,"AUTAUGA",229
"1021",2022-10-17,"AUTAUGA",229
"1022",2022-10-18,"AUTAUGA",229
"1023",2022-10-19,"AUTAUGA",229
"1024",2022-10-20,"AUTAUGA",229
"1025",2022-10-21,"AUTAUGA",229
"1026",2022-10-22,"AUTAUGA",229
"1027",2022-10-23,"AUTAUGA",229
"1028",2022-10-24,"AUTAUGA",229
"1029",2022-10-25,"AUTAUGA",229
"1030",2022-10-26,"AUTAUGA",229
"1031",2022-10-27,"AUTAUGA",229
"1032",2022-10-28,"AUTAUGA",229
"1033",2022-10-29,"AUTAUGA",229
"1034",2022-10-30,"AUTAUGA",229
"1035",2022-10-31,"AUTAUGA",229
"1036",2022-11-01,"AUTAUGA",229
"1037",2022-11-02,"AUTAUGA",229
"1038",2022-11-03,"AUTAUGA",229
"1039",2022-11-04,"AUTAUGA",229
"1040",2022-11-05,"AUTAUGA",229
"1041",2022-11-06,"AUTAUGA",230
"1042",2022-11-07,"AUTAUGA",230
"1043",2022-11-08,"AUTAUGA",230
"1044",2022-11-09,"AUTAUGA",230
"1045",2022-11-10,"AUTAUGA",230
"1046",2022-11-11,"AUTAUGA",230
"1047",2022-11-12,"AUTAUGA",230
"1048",2022-11-13,"AUTAUGA",230
"1049",2022-11-14,"AUTAUGA",230
"1050",2022-11-15,"AUTAUGA",230
"1051",2022-11-16,"AUTAUGA",230
"1052",2022-11-17,"AUTAUGA",230
"1053",2022-11-18,"AUTAUGA",230
"1054",2022-11-19,"AUTAUGA",230
"1055",2022-11-20,"AUTAUGA",230
"1056",2022-11-21,"AUTAUGA",230
"1057",2022-11-22,"AUTAUGA",230
"1058",2022-11-23,"AUTAUGA",230
"1059",2022-11-24,"AUTAUGA",230
"1060",2022-11-25,"AUTAUGA",230
"1061",2022-11-26,"AUTAUGA",230
"1062",2022-11-27,"AUTAUGA",230
"1063",2022-11-28,"AUTAUGA",230
"1064",2022-11-29,"AUTAUGA",230
"1065",2022-11-30,"AUTAUGA",230
"1066",2022-12-01,"AUTAUGA",230
"1067",2022-12-02,"AUTAUGA",230
"1068",2022-12-03,"AUTAUGA",230
"1069",2022-12-04,"AUTAUGA",230
"1070",2022-12-05,"AUTAUGA",230
"1071",2022-12-06,"AUTAUGA",230
"1072",2022-12-07,"AUTAUGA",230
"1073",2022-12-08,"AUTAUGA",230
"1074",2022-12-09,"AUTAUGA",230
"1075",2022-12-10,"AUTAUGA",230
"1076",2022-12-11,"AUTAUGA",230
"1077",2022-12-12,"AUTAUGA",230
"1078",2022-12-13,"AUTAUGA",230
"1079",2022-12-14,"AUTAUGA",230
"1080",2022-12-15,"AUTAUGA",230
"1081",2022-12-16,"AUTAUGA",230
"1082",2022-12-17,"AUTAUGA",230
"1083",2022-12-18,"AUTAUGA",230
"1084",2022-12-19,"AUTAUGA",230
"1085",2022-12-20,"AUTAUGA",230
"1086",2022-12-21,"AUTAUGA",230
"1087",2022-12-22,"AUTAUGA",230
"1088",2022-12-23,"AUTAUGA",230
"1089",2022-12-24,"AUTAUGA",230
"1090",2022-12-25,"AUTAUGA",230
"1091",2022-12-26,"AUTAUGA",230
"1092",2022-12-27,"AUTAUGA",230
"1093",2022-12-28,"AUTAUGA",230
"1094",2022-12-29,"AUTAUGA",230
"1095",2022-12-30,"AUTAUGA",230
"1096",2022-12-31,"AUTAUGA",230
"1097",2023-01-01,"AUTAUGA",230
"1098",2023-01-02,"AUTAUGA",230
"1099",2023-01-03,"AUTAUGA",230
"1100",2023-01-04,"AUTAUGA",230
"1101",2023-01-05,"AUTAUGA",231
"1102",2023-01-06,"AUTAUGA",231
"1103",2023-01-07,"AUTAUGA",231
"1104",2023-01-08,"AUTAUGA",231
"1105",2023-01-09,"AUTAUGA",232
"1106",2023-01-10,"AUTAUGA",232
"1107",2023-01-11,"AUTAUGA",232
"1108",2023-01-12,"AUTAUGA",232
"1109",2023-01-13,"AUTAUGA",232
"1110",2023-01-14,"AUTAUGA",232
"1111",2023-01-15,"AUTAUGA",232
"1112",2023-01-16,"AUTAUGA",232
"1113",2023-01-17,"AUTAUGA",232
"1114",2023-01-18,"AUTAUGA",232
"1115",2023-01-19,"AUTAUGA",232
"1116",2023-01-20,"AUTAUGA",232
"1117",2023-01-21,"AUTAUGA",232
"1118",2023-01-22,"AUTAUGA",232
"1119",2023-01-23,"AUTAUGA",232
"1120",2023-01-24,"AUTAUGA",232
"1121",2023-01-25,"AUTAUGA",232
"1122",2023-01-26,"AUTAUGA",232
"1123",2023-01-27,"AUTAUGA",232
"1124",2023-01-28,"AUTAUGA",232
"1125",2023-01-29,"AUTAUGA",232
"1126",2023-01-30,"AUTAUGA",232
"1127",2023-01-31,"AUTAUGA",232
"1128",2023-02-01,"AUTAUGA",232
"1129",2023-02-02,"AUTAUGA",232
"1130",2023-02-03,"AUTAUGA",232
"1131",2023-02-04,"AUTAUGA",232
"1132",2023-02-05,"AUTAUGA",232
"1133",2023-02-06,"AUTAUGA",232
"1134",2023-02-07,"AUTAUGA",232
"1135",2023-02-08,"AUTAUGA",232
"1136",2023-02-09,"AUTAUGA",232
"1137",2023-02-10,"AUTAUGA",232
"1138",2023-02-11,"AUTAUGA",232
"1139",2023-02-12,"AUTAUGA",232
"1140",2023-02-13,"AUTAUGA",232
"1141",2023-02-14,"AUTAUGA",232
"1142",2023-02-15,"AUTAUGA",232
"1143",2023-02-16,"AUTAUGA",232
"1144",2023-02-17,"AUTAUGA",232
"1145",2023-02-18,"AUTAUGA",232
"1146",2023-02-19,"AUTAUGA",232
"1147",2023-02-20,"AUTAUGA",232
"1148",2023-02-21,"AUTAUGA",232
"1149",2023-02-22,"AUTAUGA",232
"1150",2023-02-23,"AUTAUGA",232
"1151",2023-02-24,"AUTAUGA",232
"1152",2023-02-25,"AUTAUGA",232
"1153",2023-02-26,"AUTAUGA",232
"1154",2023-02-27,"AUTAUGA",232
"1155",2023-02-28,"AUTAUGA",232
"1156",2020-01-01,"BALDWIN",0
"1157",2020-01-02,"BALDWIN",0
"1158",2020-01-03,"BALDWIN",0
"1159",2020-01-04,"BALDWIN",0
"1160",2020-01-05,"BALDWIN",0
"1161",2020-01-06,"BALDWIN",0
"1162",2020-01-07,"BALDWIN",0
"1163",2020-01-08,"BALDWIN",0
"1164",2020-01-09,"BALDWIN",0
"1165",2020-01-10,"BALDWIN",0
"1166",2020-01-11,"BALDWIN",0
"1167",2020-01-12,"BALDWIN",0
"1168",2020-01-13,"BALDWIN",0
"1169",2020-01-14,"BALDWIN",0
"1170",2020-01-15,"BALDWIN",0
"1171",2020-01-16,"BALDWIN",0
"1172",2020-01-17,"BALDWIN",0
"1173",2020-01-18,"BALDWIN",0
"1174",2020-01-19,"BALDWIN",0
"1175",2020-01-20,"BALDWIN",0
"1176",2020-01-21,"BALDWIN",0
"1177",2020-01-22,"BALDWIN",0
"1178",2020-01-23,"BALDWIN",0
"1179",2020-01-24,"BALDWIN",0
"1180",2020-01-25,"BALDWIN",0
"1181",2020-01-26,"BALDWIN",0
"1182",2020-01-27,"BALDWIN",0
"1183",2020-01-28,"BALDWIN",0
"1184",2020-01-29,"BALDWIN",0
"1185",2020-01-30,"BALDWIN",0
"1186",2020-01-31,"BALDWIN",0
"1187",2020-02-01,"BALDWIN",0
"1188",2020-02-02,"BALDWIN",0
"1189",2020-02-03,"BALDWIN",0
"1190",2020-02-04,"BALDWIN",0
"1191",2020-02-05,"BALDWIN",0
"1192",2020-02-06,"BALDWIN",0
"1193",2020-02-07,"BALDWIN",0
"1194",2020-02-08,"BALDWIN",0
"1195",2020-02-09,"BALDWIN",0
"1196",2020-02-10,"BALDWIN",0
"1197",2020-02-11,"BALDWIN",0
"1198",2020-02-12,"BALDWIN",0
"1199",2020-02-13,"BALDWIN",0
"1200",2020-02-14,"BALDWIN",0
"1201",2020-02-15,"BALDWIN",0
"1202",2020-02-16,"BALDWIN",0
"1203",2020-02-17,"BALDWIN",0
"1204",2020-02-18,"BALDWIN",0
"1205",2020-02-19,"BALDWIN",0
"1206",2020-02-20,"BALDWIN",0
"1207",2020-02-21,"BALDWIN",0
"1208",2020-02-22,"BALDWIN",0
"1209",2020-02-23,"BALDWIN",0
"1210",2020-02-24,"BALDWIN",0
"1211",2020-02-25,"BALDWIN",0
"1212",2020-02-26,"BALDWIN",0
"1213",2020-02-27,"BALDWIN",0
"1214",2020-02-28,"BALDWIN",0
"1215",2020-02-29,"BALDWIN",0
"1216",2020-03-01,"BALDWIN",0
"1217",2020-03-02,"BALDWIN",0
"1218",2020-03-03,"BALDWIN",0
"1219",2020-03-04,"BALDWIN",0
"1220",2020-03-05,"BALDWIN",0
"1221",2020-03-06,"BALDWIN",0
"1222",2020-03-07,"BALDWIN",0
"1223",2020-03-08,"BALDWIN",0
"1224",2020-03-09,"BALDWIN",0
"1225",2020-03-10,"BALDWIN",0
"1226",2020-03-11,"BALDWIN",0
"1227",2020-03-12,"BALDWIN",0
"1228",2020-03-13,"BALDWIN",0
"1229",2020-03-14,"BALDWIN",0
"1230",2020-03-15,"BALDWIN",0
"1231",2020-03-16,"BALDWIN",0
"1232",2020-03-17,"BALDWIN",0
"1233",2020-03-18,"BALDWIN",0
"1234",2020-03-19,"BALDWIN",0
"1235",2020-03-20,"BALDWIN",0
"1236",2020-03-21,"BALDWIN",0
"1237",2020-03-22,"BALDWIN",0
"1238",2020-03-23,"BALDWIN",0
"1239",2020-03-24,"BALDWIN",0
"1240",2020-03-25,"BALDWIN",0
"1241",2020-03-26,"BALDWIN",0
"1242",2020-03-27,"BALDWIN",1
"1243",2020-03-28,"BALDWIN",1
"1244",2020-03-29,"BALDWIN",1
"1245",2020-03-30,"BALDWIN",1
"1246",2020-03-31,"BALDWIN",1
"1247",2020-04-01,"BALDWIN",1
"1248",2020-04-02,"BALDWIN",1
"1249",2020-04-03,"BALDWIN",1
"1250",2020-04-04,"BALDWIN",1
"1251",2020-04-05,"BALDWIN",1
"1252",2020-04-06,"BALDWIN",1
"1253",2020-04-07,"BALDWIN",1
"1254",2020-04-08,"BALDWIN",1
"1255",2020-04-09,"BALDWIN",1
"1256",2020-04-10,"BALDWIN",1
"1257",2020-04-11,"BALDWIN",1
"1258",2020-04-12,"BALDWIN",1
"1259",2020-04-13,"BALDWIN",1
"1260",2020-04-14,"BALDWIN",1
"1261",2020-04-15,"BALDWIN",1
"1262",2020-04-16,"BALDWIN",1
"1263",2020-04-17,"BALDWIN",2
"1264",2020-04-18,"BALDWIN",2
"1265",2020-04-19,"BALDWIN",2
"1266",2020-04-20,"BALDWIN",2
"1267",2020-04-21,"BALDWIN",2
"1268",2020-04-22,"BALDWIN",2
"1269",2020-04-23,"BALDWIN",2
"1270",2020-04-24,"BALDWIN",2
"1271",2020-04-25,"BALDWIN",3
"1272",2020-04-26,"BALDWIN",3
"1273",2020-04-27,"BALDWIN",3
"1274",2020-04-28,"BALDWIN",3
"1275",2020-04-29,"BALDWIN",4
"1276",2020-04-30,"BALDWIN",5
"1277",2020-05-01,"BALDWIN",6
"1278",2020-05-02,"BALDWIN",6
"1279",2020-05-03,"BALDWIN",6
"1280",2020-05-04,"BALDWIN",6
"1281",2020-05-05,"BALDWIN",6
"1282",2020-05-06,"BALDWIN",6
"1283",2020-05-07,"BALDWIN",6
"1284",2020-05-08,"BALDWIN",8
"1285",2020-05-09,"BALDWIN",8
"1286",2020-05-10,"BALDWIN",8
"1287",2020-05-11,"BALDWIN",8
"1288",2020-05-12,"BALDWIN",8
"1289",2020-05-13,"BALDWIN",9
"1290",2020-05-14,"BALDWIN",9
"1291",2020-05-15,"BALDWIN",9
"1292",2020-05-16,"BALDWIN",10
"1293",2020-05-17,"BALDWIN",10
"1294",2020-05-18,"BALDWIN",10
"1295",2020-05-19,"BALDWIN",10
"1296",2020-05-20,"BALDWIN",10
"1297",2020-05-21,"BALDWIN",10
"1298",2020-05-22,"BALDWIN",10
"1299",2020-05-23,"BALDWIN",10
"1300",2020-05-24,"BALDWIN",10
"1301",2020-05-25,"BALDWIN",10
"1302",2020-05-26,"BALDWIN",10
"1303",2020-05-27,"BALDWIN",10
"1304",2020-05-28,"BALDWIN",10
"1305",2020-05-29,"BALDWIN",10
"1306",2020-05-30,"BALDWIN",10
"1307",2020-05-31,"BALDWIN",10
"1308",2020-06-01,"BALDWIN",10
"1309",2020-06-02,"BALDWIN",10
"1310",2020-06-03,"BALDWIN",10
"1311",2020-06-04,"BALDWIN",10
"1312",2020-06-05,"BALDWIN",10
"1313",2020-06-06,"BALDWIN",10
"1314",2020-06-07,"BALDWIN",10
"1315",2020-06-08,"BALDWIN",10
"1316",2020-06-09,"BALDWIN",10
"1317",2020-06-10,"BALDWIN",10
"1318",2020-06-11,"BALDWIN",10
"1319",2020-06-12,"BALDWIN",11
"1320",2020-06-13,"BALDWIN",11
